"","geoid","longitude","latitude","elevation","month","precip","tmin","tmean","tmax","tdew","rh"
"835","14000US18097330805",-86.0336,39.8333,262,"2018-07",53.33,18.2,23.7,29.1,17.8,69.5488100553837
"836","14000US18097330805",-86.0336,39.8333,262,"2018-08",167.92,18.4,23.2,28,18.7,75.8412190834007
"837","14000US18097330805",-86.0336,39.8333,262,"2018-09",184.84,16.2,21,25.8,16.2,74.0514971314973
"838","14000US18097330805",-86.0336,39.8333,262,"2018-10",72.04,7.2,12.6,18.1,7.7,72.0382286185413
"839","14000US18097330805",-86.0336,39.8333,262,"2018-11",111.21,-1.1,2.7,6.5,-0.7,78.2412266994188
"840","14000US18097330805",-86.0336,39.8333,262,"2018-12",72.41,-2.6,1.4,5.4,-1.7,79.7801011313585
"841","14000US18097341904",-86.2585,39.7764,224,"2018-01",57.59,-10,-5,0.1,-8.7,75.1616171291859
"842","14000US18097341904",-86.2585,39.7764,224,"2018-02",125.36,-1.9,2.8,7.4,-2.7,67.0222969424853
"843","14000US18097341904",-86.2585,39.7764,224,"2018-03",109.49,-0.6,3.9,8.4,-3.6,57.9693737963713
"844","14000US18097341904",-86.2585,39.7764,224,"2018-04",115.36,3,8.1,13.3,-0.2,55.7337856822432
"845","14000US18097341904",-86.2585,39.7764,224,"2018-05",58.65,17,22.4,27.8,13.4,56.7514906535123
"846","14000US18097341904",-86.2585,39.7764,224,"2018-06",127.71,19.9,24.4,28.9,17.3,64.6173227362871
"847","14000US18097341904",-86.2585,39.7764,224,"2018-07",60.64,20.3,25.2,30,17.5,62.3892679905673
"848","14000US18097341904",-86.2585,39.7764,224,"2018-08",126.42,20.2,24.5,28.7,18.5,69.2698571790093
"849","14000US18097341904",-86.2585,39.7764,224,"2018-09",162.35,17.9,22.2,26.5,16.1,68.3755511286105
"850","14000US18097341904",-86.2585,39.7764,224,"2018-10",56.08,8.8,13.6,18.5,7.5,66.5645412152595
"851","14000US18097341904",-86.2585,39.7764,224,"2018-11",109.17,-0.1,3.3,6.8,-1,73.3487733229063
"852","14000US18097341904",-86.2585,39.7764,224,"2018-12",70.54,-1.4,2.4,6.3,-1.9,73.1763719438714
"853","14000US18097341903",-86.261,39.7683,227,"2018-01",57.73,-10.1,-5,0.1,-8.7,75.1616171291859
"854","14000US18097341903",-86.261,39.7683,227,"2018-02",124.82,-1.9,2.8,7.5,-2.6,67.5229882782035
"855","14000US18097341903",-86.261,39.7683,227,"2018-03",108.62,-0.9,3.8,8.5,-3.7,57.9427334788172
"856","14000US18097341903",-86.261,39.7683,227,"2018-04",123.41,2.8,8.1,13.4,-0.3,55.3288083801885
"857","14000US18097341903",-86.261,39.7683,227,"2018-05",44.85,17,22.4,27.8,13.4,56.7514906535123
"858","14000US18097341903",-86.261,39.7683,227,"2018-06",121.46,19.6,24.3,29,17.3,65.0052789118738
"859","14000US18097341903",-86.261,39.7683,227,"2018-07",66.71,20.1,25.2,30.2,17.4,61.9965455356655
"860","14000US18097341903",-86.261,39.7683,227,"2018-08",126.58,20,24.4,28.8,18.5,69.685428056213
"861","14000US18097341903",-86.261,39.7683,227,"2018-09",146.64,17.8,22.2,26.5,16.1,68.3755511286105
"862","14000US18097341903",-86.261,39.7683,227,"2018-10",50.56,8.7,13.6,18.4,7.5,66.5645412152595
"863","14000US18097341903",-86.261,39.7683,227,"2018-11",109.33,-0.3,3.3,6.8,-1,73.3487733229063
"864","14000US18097341903",-86.261,39.7683,227,"2018-12",71.38,-1.5,2.3,6.1,-1.9,73.7003837540883
"865","14000US18097370302",-86.2484,39.6731,212,"2018-01",60.54,-10.2,-5,0.3,-8.7,75.1616171291859
"866","14000US18097370302",-86.2484,39.6731,212,"2018-02",131.13,-2.1,2.7,7.5,-2.6,68.0049007170672
"867","14000US18097370302",-86.2484,39.6731,212,"2018-03",117.05,-1.1,3.7,8.5,-3.6,58.7925148466617
"868","14000US18097370302",-86.2484,39.6731,212,"2018-04",138.34,2.7,8.2,13.7,-0.2,55.3559604659835
"869","14000US18097370302",-86.2484,39.6731,212,"2018-05",39.59,16.7,22.3,27.9,13.4,57.0975064524537
"870","14000US18097370302",-86.2484,39.6731,212,"2018-06",132.96,19.6,24.4,29.1,17.3,64.6173227362871
"871","14000US18097370302",-86.2484,39.6731,212,"2018-07",67.71,20.2,25.3,30.3,17.4,61.6290704881378
"872","14000US18097370302",-86.2484,39.6731,212,"2018-08",120.23,20,24.4,28.8,18.5,69.685428056213
"873","14000US18097370302",-86.2484,39.6731,212,"2018-09",133.59,17.5,22.1,26.7,16.1,68.7930841586448
"874","14000US18097370302",-86.2484,39.6731,212,"2018-10",53.37,8.3,13.4,18.6,7.5,67.4375631771431
"875","14000US18097370302",-86.2484,39.6731,212,"2018-11",115.32,-0.6,3.2,7.1,-1,73.8700827933468
"876","14000US18097370302",-86.2484,39.6731,212,"2018-12",75.75,-1.5,2.4,6.3,-1.9,73.1763719438714
"877","14000US18097340113",-86.3168,39.7856,253,"2018-01",56.51,-10.1,-5.2,-0.2,-9,74.5362296532855
"878","14000US18097340113",-86.3168,39.7856,253,"2018-02",122.24,-2.8,2.1,7.1,-2.9,69.4097410121252
"879","14000US18097340113",-86.3168,39.7856,253,"2018-03",111.44,-1.3,3.5,8.3,-3.8,58.739831661684
"880","14000US18097340113",-86.3168,39.7856,253,"2018-04",114.82,2.3,7.7,13,-0.4,56.444566655443
"881","14000US18097340113",-86.3168,39.7856,253,"2018-05",57.29,16.1,21.9,27.6,13.1,57.3708981548205
"882","14000US18097340113",-86.3168,39.7856,253,"2018-06",165.29,19,23.9,28.8,17.2,66.1638068527825
"883","14000US18097340113",-86.3168,39.7856,253,"2018-07",63.97,19.3,24.3,29.4,17.3,65.0052789118738
"884","14000US18097340113",-86.3168,39.7856,253,"2018-08",126.05,19.3,23.8,28.2,18.3,71.3387866371915
"885","14000US18097340113",-86.3168,39.7856,253,"2018-09",153.36,17.1,21.7,26.3,15.9,69.5974272334913
"886","14000US18097340113",-86.3168,39.7856,253,"2018-10",66.9,8.2,13.3,18.5,7.3,66.9560985080652
"887","14000US18097340113",-86.3168,39.7856,253,"2018-11",108.4,-0.7,2.9,6.6,-1.2,74.3585679170169
"888","14000US18097340113",-86.3168,39.7856,253,"2018-12",71.62,-2.1,1.8,5.7,-2.2,74.7059800646522
"889","14000US18097340111",-86.2982,39.7944,236,"2018-01",58.21,-10.1,-5,0,-8.9,73.9909747253536
"890","14000US18097340111",-86.2982,39.7944,236,"2018-02",124.39,-2.3,2.5,7.3,-2.8,67.9606623253656
"891","14000US18097340111",-86.2982,39.7944,236,"2018-03",111.3,-1,3.7,8.4,-3.7,58.35283540486
"892","14000US18097340111",-86.2982,39.7944,236,"2018-04",116.8,2.6,7.9,13.2,-0.3,56.0875992613248
"893","14000US18097340111",-86.2982,39.7944,236,"2018-05",59.13,16.6,22.1,27.7,13.2,57.0472907676864
"894","14000US18097340111",-86.2982,39.7944,236,"2018-06",134.03,19.5,24.1,28.8,17.2,65.3743245709983
"895","14000US18097340111",-86.2982,39.7944,236,"2018-07",63.22,20,24.8,29.7,17.4,63.4913683371722
"896","14000US18097340111",-86.2982,39.7944,236,"2018-08",125.78,19.8,24.1,28.5,18.4,70.5059781429245
"897","14000US18097340111",-86.2982,39.7944,236,"2018-09",154.74,17.5,21.9,26.4,16,69.193610102257
"898","14000US18097340111",-86.2982,39.7944,236,"2018-10",58.16,8.6,13.5,18.5,7.4,66.5426669325083
"899","14000US18097340111",-86.2982,39.7944,236,"2018-11",108.39,-0.4,3.2,6.7,-1.1,73.3296940667277
"900","14000US18097340111",-86.2982,39.7944,236,"2018-12",70.3,-1.7,2.2,6,-2.1,73.1378494390428
"901","14000US18097342200",-86.2571,39.7421,227,"2018-01",57.73,-10.1,-5,0.1,-8.7,75.1616171291859
"902","14000US18097342200",-86.2571,39.7421,227,"2018-02",124.82,-1.9,2.8,7.5,-2.6,67.5229882782035
"903","14000US18097342200",-86.2571,39.7421,227,"2018-03",108.62,-0.9,3.8,8.5,-3.7,57.9427334788172
"904","14000US18097342200",-86.2571,39.7421,227,"2018-04",123.41,2.8,8.1,13.4,-0.3,55.3288083801885
"905","14000US18097342200",-86.2571,39.7421,227,"2018-05",44.85,17,22.4,27.8,13.4,56.7514906535123
"906","14000US18097342200",-86.2571,39.7421,227,"2018-06",121.46,19.6,24.3,29,17.3,65.0052789118738
"907","14000US18097342200",-86.2571,39.7421,227,"2018-07",66.71,20.1,25.2,30.2,17.4,61.9965455356655
"908","14000US18097342200",-86.2571,39.7421,227,"2018-08",126.58,20,24.4,28.8,18.5,69.685428056213
"909","14000US18097342200",-86.2571,39.7421,227,"2018-09",146.64,17.8,22.2,26.5,16.1,68.3755511286105
"910","14000US18097342200",-86.2571,39.7421,227,"2018-10",50.56,8.7,13.6,18.4,7.5,66.5645412152595
"911","14000US18097342200",-86.2571,39.7421,227,"2018-11",109.33,-0.3,3.3,6.8,-1,73.3487733229063
"912","14000US18097342200",-86.2571,39.7421,227,"2018-12",71.38,-1.5,2.3,6.1,-1.9,73.7003837540883
"913","14000US18097310311",-86.2252,39.8387,228,"2018-01",57.61,-10,-5,-0.1,-8.7,75.1616171291859
"914","14000US18097310311",-86.2252,39.8387,228,"2018-02",119.27,-2,2.7,7.4,-2.7,67.5006359408235
"915","14000US18097310311",-86.2252,39.8387,228,"2018-03",108.13,-0.8,3.8,8.3,-3.5,58.8188241882817
"916","14000US18097310311",-86.2252,39.8387,228,"2018-04",110.46,2.7,8,13.2,-0.1,56.5248814828354
"917","14000US18097310311",-86.2252,39.8387,228,"2018-05",55.54,16.6,22.1,27.6,13.4,57.7966925284833
"918","14000US18097310311",-86.2252,39.8387,228,"2018-06",176.83,19.5,24.1,28.7,17.3,65.7890969217369
"919","14000US18097310311",-86.2252,39.8387,228,"2018-07",58.63,20,24.8,29.6,17.6,64.2979805613373
"920","14000US18097310311",-86.2252,39.8387,228,"2018-08",131.28,19.9,24.1,28.4,18.5,70.9491075502015
"921","14000US18097310311",-86.2252,39.8387,228,"2018-09",180.62,17.6,21.9,26.3,16.1,69.6367960823959
"922","14000US18097310311",-86.2252,39.8387,228,"2018-10",71.35,8.7,13.6,18.4,7.5,66.5645412152595
"923","14000US18097310311",-86.2252,39.8387,228,"2018-11",104.88,-0.2,3.2,6.7,-0.9,74.413991566018
"924","14000US18097310311",-86.2252,39.8387,228,"2018-12",71.57,-1.6,2.3,6.1,-1.9,73.7003837540883
"925","14000US18097355100",-86.1012,39.771,246,"2018-01",53.6,-10.3,-5.2,-0.1,-8.5,77.5181498518208
"926","14000US18097355100",-86.1012,39.771,246,"2018-02",130.87,-2.7,2.3,7.2,-2.3,71.5485362003955
"927","14000US18097355100",-86.1012,39.771,246,"2018-03",112.81,-1.5,3.3,8.2,-3.3,61.8533090758943
"928","14000US18097355100",-86.1012,39.771,246,"2018-04",117.15,2.3,7.7,13.1,0.1,58.5389514688823
"929","14000US18097355100",-86.1012,39.771,246,"2018-05",51.64,16,21.8,27.7,13.5,59.2485387537849
"930","14000US18097355100",-86.1012,39.771,246,"2018-06",154.77,18.9,23.8,28.8,17.5,67.8365538811965
"931","14000US18097355100",-86.1012,39.771,246,"2018-07",55.27,19.2,24.3,29.4,17.7,66.6674622027726
"932","14000US18097355100",-86.1012,39.771,246,"2018-08",151.74,19.3,23.7,28.2,18.6,73.1308018860495
"933","14000US18097355100",-86.1012,39.771,246,"2018-09",174.08,16.9,21.5,26.1,16.3,72.2753749597789
"934","14000US18097355100",-86.1012,39.771,246,"2018-10",61.29,7.7,13,18.2,7.6,69.6972270107946
"935","14000US18097355100",-86.1012,39.771,246,"2018-11",109.97,-1,2.8,6.6,-0.8,77.1199011608287
"936","14000US18097355100",-86.1012,39.771,246,"2018-12",73.01,-2.1,1.9,5.9,-1.7,76.9678355450738
"937","14000US18097330700",-86.006,39.8464,262,"2018-01",55,-10.1,-5.1,-0.1,-7.9,80.6206334481882
"938","14000US18097330700",-86.006,39.8464,262,"2018-02",129.21,-3.3,1.8,7,-2.1,75.2616928808615
"939","14000US18097330700",-86.006,39.8464,262,"2018-03",114.14,-2,3,8,-2.9,65.0993929509178
"940","14000US18097330700",-86.006,39.8464,262,"2018-04",121,1.6,7.4,13.1,0.4,61.0678477316033
"941","14000US18097330700",-86.006,39.8464,262,"2018-05",60,15.3,21.4,27.5,13.8,61.9122573547134
"942","14000US18097330700",-86.006,39.8464,262,"2018-06",212.22,18,23.1,28.3,17.7,71.6581603725162
"943","14000US18097330700",-86.006,39.8464,262,"2018-07",54.95,18.1,23.5,28.9,18,71.2827497712872
"944","14000US18097330700",-86.006,39.8464,262,"2018-08",162.75,18.2,23.1,28,18.8,76.7792038470065
"945","14000US18097330700",-86.006,39.8464,262,"2018-09",189.26,15.9,20.8,25.8,16.4,75.9290040440948
"946","14000US18097330700",-86.006,39.8464,262,"2018-10",65.31,7.1,12.6,18,7.9,73.0277999964469
"947","14000US18097330700",-86.006,39.8464,262,"2018-11",116.33,-1.2,2.6,6.5,-0.5,79.9613251999135
"948","14000US18097330700",-86.006,39.8464,262,"2018-12",74.82,-2.6,1.4,5.5,-1.5,80.9658363849018
"949","14000US18097360402",-86.0004,39.8188,262,"2018-01",55,-10.1,-5.1,-0.1,-7.9,80.6206334481882
"950","14000US18097360402",-86.0004,39.8188,262,"2018-02",129.21,-3.3,1.8,7,-2.1,75.2616928808615
"951","14000US18097360402",-86.0004,39.8188,262,"2018-03",114.14,-2,3,8,-2.9,65.0993929509178
"952","14000US18097360402",-86.0004,39.8188,262,"2018-04",121,1.6,7.4,13.1,0.4,61.0678477316033
"953","14000US18097360402",-86.0004,39.8188,262,"2018-05",60,15.3,21.4,27.5,13.8,61.9122573547134
"954","14000US18097360402",-86.0004,39.8188,262,"2018-06",212.22,18,23.1,28.3,17.7,71.6581603725162
"955","14000US18097360402",-86.0004,39.8188,262,"2018-07",54.95,18.1,23.5,28.9,18,71.2827497712872
"956","14000US18097360402",-86.0004,39.8188,262,"2018-08",162.75,18.2,23.1,28,18.8,76.7792038470065
"957","14000US18097360402",-86.0004,39.8188,262,"2018-09",189.26,15.9,20.8,25.8,16.4,75.9290040440948
"958","14000US18097360402",-86.0004,39.8188,262,"2018-10",65.31,7.1,12.6,18,7.9,73.0277999964469
"959","14000US18097360402",-86.0004,39.8188,262,"2018-11",116.33,-1.2,2.6,6.5,-0.5,79.9613251999135
"960","14000US18097360402",-86.0004,39.8188,262,"2018-12",74.82,-2.6,1.4,5.5,-1.5,80.9658363849018
"961","14000US18097342300",-86.2378,39.7315,227,"2018-01",57.73,-10.1,-5,0.1,-8.7,75.1616171291859
"962","14000US18097342300",-86.2378,39.7315,227,"2018-02",124.82,-1.9,2.8,7.5,-2.6,67.5229882782035
"963","14000US18097342300",-86.2378,39.7315,227,"2018-03",108.62,-0.9,3.8,8.5,-3.7,57.9427334788172
"964","14000US18097342300",-86.2378,39.7315,227,"2018-04",123.41,2.8,8.1,13.4,-0.3,55.3288083801885
"965","14000US18097342300",-86.2378,39.7315,227,"2018-05",44.85,17,22.4,27.8,13.4,56.7514906535123
"966","14000US18097342300",-86.2378,39.7315,227,"2018-06",121.46,19.6,24.3,29,17.3,65.0052789118738
"967","14000US18097342300",-86.2378,39.7315,227,"2018-07",66.71,20.1,25.2,30.2,17.4,61.9965455356655
"968","14000US18097342300",-86.2378,39.7315,227,"2018-08",126.58,20,24.4,28.8,18.5,69.685428056213
"969","14000US18097342300",-86.2378,39.7315,227,"2018-09",146.64,17.8,22.2,26.5,16.1,68.3755511286105
"970","14000US18097342300",-86.2378,39.7315,227,"2018-10",50.56,8.7,13.6,18.4,7.5,66.5645412152595
"971","14000US18097342300",-86.2378,39.7315,227,"2018-11",109.33,-0.3,3.3,6.8,-1,73.3487733229063
"972","14000US18097342300",-86.2378,39.7315,227,"2018-12",71.38,-1.5,2.3,6.1,-1.9,73.7003837540883
"973","14000US18097342400",-86.2183,39.7391,213,"2018-01",55.18,-10.1,-5,0.2,-8.6,75.7530856466331
"974","14000US18097342400",-86.2183,39.7391,213,"2018-02",121.42,-1.7,2.9,7.6,-2.5,67.545319769923
"975","14000US18097342400",-86.2183,39.7391,213,"2018-03",106.26,-0.6,4,8.5,-3.5,57.9959926911958
"976","14000US18097342400",-86.2183,39.7391,213,"2018-04",117.81,3.1,8.3,13.5,-0.1,55.3830921016649
"977","14000US18097342400",-86.2183,39.7391,213,"2018-05",45.65,17.3,22.6,27.9,13.5,56.4331406988367
"978","14000US18097342400",-86.2183,39.7391,213,"2018-06",121.73,20.1,24.5,29,17.3,64.2319756380328
"979","14000US18097342400",-86.2183,39.7391,213,"2018-07",68.31,20.5,25.4,30.4,17.6,62.0423666329876
"980","14000US18097342400",-86.2183,39.7391,213,"2018-08",122.96,20.5,24.7,28.9,18.6,68.8769249555622
"981","14000US18097342400",-86.2183,39.7391,213,"2018-09",147.12,18.2,22.4,26.7,16.2,67.9813322438214
"982","14000US18097342400",-86.2183,39.7391,213,"2018-10",51.22,8.9,13.7,18.5,7.5,66.1327925771942
"983","14000US18097342400",-86.2183,39.7391,213,"2018-11",109.65,-0.1,3.4,6.9,-0.8,73.907585716772
"984","14000US18097342400",-86.2183,39.7391,213,"2018-12",72.57,-1.3,2.6,6.4,-1.8,72.6760459709888
"985","14000US18097342500",-86.2354,39.7564,227,"2018-01",57.73,-10.1,-5,0.1,-8.7,75.1616171291859
"986","14000US18097342500",-86.2354,39.7564,227,"2018-02",124.82,-1.9,2.8,7.5,-2.6,67.5229882782035
"987","14000US18097342500",-86.2354,39.7564,227,"2018-03",108.62,-0.9,3.8,8.5,-3.7,57.9427334788172
"988","14000US18097342500",-86.2354,39.7564,227,"2018-04",123.41,2.8,8.1,13.4,-0.3,55.3288083801885
"989","14000US18097342500",-86.2354,39.7564,227,"2018-05",44.85,17,22.4,27.8,13.4,56.7514906535123
"990","14000US18097342500",-86.2354,39.7564,227,"2018-06",121.46,19.6,24.3,29,17.3,65.0052789118738
"991","14000US18097342500",-86.2354,39.7564,227,"2018-07",66.71,20.1,25.2,30.2,17.4,61.9965455356655
"992","14000US18097342500",-86.2354,39.7564,227,"2018-08",126.58,20,24.4,28.8,18.5,69.685428056213
"993","14000US18097342500",-86.2354,39.7564,227,"2018-09",146.64,17.8,22.2,26.5,16.1,68.3755511286105
"994","14000US18097342500",-86.2354,39.7564,227,"2018-10",50.56,8.7,13.6,18.4,7.5,66.5645412152595
"995","14000US18097342500",-86.2354,39.7564,227,"2018-11",109.33,-0.3,3.3,6.8,-1,73.3487733229063
"996","14000US18097342500",-86.2354,39.7564,227,"2018-12",71.38,-1.5,2.3,6.1,-1.9,73.7003837540883
"997","14000US18097342600",-86.2044,39.7557,213,"2018-01",55.18,-10.1,-5,0.2,-8.6,75.7530856466331
"998","14000US18097342600",-86.2044,39.7557,213,"2018-02",121.42,-1.7,2.9,7.6,-2.5,67.545319769923
"999","14000US18097342600",-86.2044,39.7557,213,"2018-03",106.26,-0.6,4,8.5,-3.5,57.9959926911958
"1000","14000US18097342600",-86.2044,39.7557,213,"2018-04",117.81,3.1,8.3,13.5,-0.1,55.3830921016649
"1001","14000US18097342600",-86.2044,39.7557,213,"2018-05",45.65,17.3,22.6,27.9,13.5,56.4331406988367
"1002","14000US18097342600",-86.2044,39.7557,213,"2018-06",121.73,20.1,24.5,29,17.3,64.2319756380328
"1003","14000US18097342600",-86.2044,39.7557,213,"2018-07",68.31,20.5,25.4,30.4,17.6,62.0423666329876
"1004","14000US18097342600",-86.2044,39.7557,213,"2018-08",122.96,20.5,24.7,28.9,18.6,68.8769249555622
"1005","14000US18097342600",-86.2044,39.7557,213,"2018-09",147.12,18.2,22.4,26.7,16.2,67.9813322438214
"1006","14000US18097342600",-86.2044,39.7557,213,"2018-10",51.22,8.9,13.7,18.5,7.5,66.1327925771942
"1007","14000US18097342600",-86.2044,39.7557,213,"2018-11",109.65,-0.1,3.4,6.9,-0.8,73.907585716772
"1008","14000US18097342600",-86.2044,39.7557,213,"2018-12",72.57,-1.3,2.6,6.4,-1.8,72.6760459709888
"1009","14000US18097350100",-86.1908,39.8119,219,"2018-01",56.4,-10.1,-5,0.1,-8.7,75.1616171291859
"1010","14000US18097350100",-86.1908,39.8119,219,"2018-02",123,-1.8,2.8,7.5,-2.5,68.026988769127
"1011","14000US18097350100",-86.1908,39.8119,219,"2018-03",106.82,-0.6,3.9,8.4,-3.5,58.4057888680417
"1012","14000US18097350100",-86.1908,39.8119,219,"2018-04",111.76,3,8.2,13.3,-0.1,55.7607936281906
"1013","14000US18097350100",-86.1908,39.8119,219,"2018-05",55.35,17,22.4,27.7,13.5,57.1225865583347
"1014","14000US18097350100",-86.1908,39.8119,219,"2018-06",143.01,19.9,24.4,28.9,17.4,65.0269692898697
"1015","14000US18097350100",-86.1908,39.8119,219,"2018-07",59.43,20.3,25.2,30,17.6,62.7841671099796
"1016","14000US18097350100",-86.1908,39.8119,219,"2018-08",127.45,20.3,24.5,28.7,18.6,69.7048762532771
"1017","14000US18097350100",-86.1908,39.8119,219,"2018-09",164.6,18,22.3,26.5,16.2,68.3958167748633
"1018","14000US18097350100",-86.1908,39.8119,219,"2018-10",56.12,8.9,13.7,18.5,7.5,66.1327925771942
"1019","14000US18097350100",-86.1908,39.8119,219,"2018-11",107.88,-0.1,3.4,6.8,-0.9,73.3678335422498
"1020","14000US18097350100",-86.1908,39.8119,219,"2018-12",70.08,-1.4,2.5,6.3,-1.8,73.195604319538
"1021","14000US18097350300",-86.1592,39.8212,225,"2018-01",55.91,-10.1,-5.1,0,-8.6,76.3308016326526
"1022","14000US18097350300",-86.1592,39.8212,225,"2018-02",119.97,-1.9,2.8,7.4,-2.5,68.026988769127
"1023","14000US18097350300",-86.1592,39.8212,225,"2018-03",105.35,-0.8,3.8,8.3,-3.4,59.2612541869966
"1024","14000US18097350300",-86.1592,39.8212,225,"2018-04",110.38,2.7,7.9,13.1,0,57.3271725081906
"1025","14000US18097350300",-86.1592,39.8212,225,"2018-05",53.16,16.6,22.1,27.7,13.5,58.174622969827
"1026","14000US18097350300",-86.1592,39.8212,225,"2018-06",178.85,19.6,24.2,28.8,17.4,65.8104459062627
"1027","14000US18097350300",-86.1592,39.8212,225,"2018-07",55.05,19.9,24.8,29.6,17.7,64.7046408604189
"1028","14000US18097350300",-86.1592,39.8212,225,"2018-08",126.27,19.9,24.2,28.4,18.6,70.9679337057762
"1029","14000US18097350300",-86.1592,39.8212,225,"2018-09",184.41,17.6,22,26.3,16.2,69.6564542931705
"1030","14000US18097350300",-86.1592,39.8212,225,"2018-10",72.21,8.6,13.5,18.4,7.5,66.9994562034563
"1031","14000US18097350300",-86.1592,39.8212,225,"2018-11",101.08,-0.3,3.2,6.7,-0.8,74.961440111565
"1032","14000US18097350300",-86.1592,39.8212,225,"2018-12",71.6,-1.5,2.3,6.2,-1.8,74.2472149312604
"1033","14000US18097350400",-86.1445,39.8217,225,"2018-01",55.76,-10.2,-5.1,0,-8.4,77.5352737150088
"1034","14000US18097350400",-86.1445,39.8217,225,"2018-02",123.83,-1.9,2.7,7.4,-2.3,69.537767671569
"1035","14000US18097350400",-86.1445,39.8217,225,"2018-03",106.28,-0.9,3.7,8.2,-3.3,60.129215961077
"1036","14000US18097350400",-86.1445,39.8217,225,"2018-04",110.53,2.6,7.8,13,0.1,58.1408175541126
"1037","14000US18097350400",-86.1445,39.8217,225,"2018-05",51.43,16.5,22.1,27.7,13.7,58.9369955800659
"1038","14000US18097350400",-86.1445,39.8217,225,"2018-06",170.6,19.5,24.2,28.9,17.5,66.227327841396
"1039","14000US18097350400",-86.1445,39.8217,225,"2018-07",55.81,19.9,24.8,29.7,17.8,65.1135512790575
"1040","14000US18097350400",-86.1445,39.8217,225,"2018-08",134.75,19.9,24.2,28.5,18.7,71.413267527672
"1041","14000US18097350400",-86.1445,39.8217,225,"2018-09",181.15,17.6,22,26.3,16.3,70.1018989829673
"1042","14000US18097350400",-86.1445,39.8217,225,"2018-10",73.81,8.3,13.3,18.3,7.6,68.3444680672476
"1043","14000US18097350400",-86.1445,39.8217,225,"2018-11",100.14,-0.4,3.1,6.6,-0.7,76.0495836177072
"1044","14000US18097350400",-86.1445,39.8217,225,"2018-12",71.46,-1.6,2.3,6.2,-1.6,75.3516613136543
"1045","14000US18097370201",-86.2554,39.7046,223,"2018-01",58.23,-10.3,-5,0.2,-8.7,75.1616171291859
"1046","14000US18097370201",-86.2554,39.7046,223,"2018-02",120.6,-2,2.7,7.4,-2.7,67.5006359408235
